family	# chemicals	# family specific chemicals	# med plants	# plants in fam	plants in fam
ncbitaxon:647688	43	5	1	3	['ncbitaxon:1325988', 'ncbitaxon:190260', 'ncbitaxon:318059']
ncbitaxon:199219	64	8	2	2	['ncbitaxon:199222', 'ncbitaxon:199225']
ncbitaxon:4216	117	31	2	5	['ncbitaxon:4217', 'ncbitaxon:4218', 'ncbitaxon:254695', 'ncbitaxon:1532270', 'ncbitaxon:143172']
ncbitaxon:2731548	94	68	0	4	['ncbitaxon:715773', 'ncbitaxon:1085421', 'ncbitaxon:715751', 'ncbitaxon:1619431']
ncbitaxon:316757	5	3	1	2	['ncbitaxon:316758', 'ncbitaxon:648863']
ncbitaxon:51466	78	53	2	7	['ncbitaxon:65783', 'ncbitaxon:2488795', 'ncbitaxon:81785', 'ncbitaxon:82017', 'ncbitaxon:484171', 'ncbitaxon:81751', 'ncbitaxon:480451']
ncbitaxon:316914	4	0	0	1	['ncbitaxon:316915']
ncbitaxon:102760	5	0	0	2	['ncbitaxon:102761', 'ncbitaxon:2653740']
ncbitaxon:664057	2	0	0	1	['ncbitaxon:664058']
ncbitaxon:2759669	13	2	1	1	['ncbitaxon:511510']
ncbitaxon:2894078	19	0	1	1	['ncbitaxon:143579']
ncbitaxon:264782	29	16	0	1	['ncbitaxon:264783']
ncbitaxon:76394	11	0	0	15	['ncbitaxon:508269', 'ncbitaxon:508284', 'ncbitaxon:508304', 'ncbitaxon:508263', 'ncbitaxon:140935', 'ncbitaxon:508288', 'ncbitaxon:508262', 'ncbitaxon:508298', 'ncbitaxon:508294', 'ncbitaxon:508312', 'ncbitaxon:508286', 'ncbitaxon:508273', 'ncbitaxon:508280', 'ncbitaxon:379258', 'ncbitaxon:508308']
ncbitaxon:1920642	26	8	0	1	['ncbitaxon:1387590']
ncbitaxon:4650	339	110	5	6	['ncbitaxon:188518', 'ncbitaxon:136225', 'ncbitaxon:97770', 'ncbitaxon:336856', 'ncbitaxon:311405', 'ncbitaxon:94328']
ncbitaxon:4719	202	8	4	6	['ncbitaxon:446126', 'ncbitaxon:446125', 'ncbitaxon:113250', 'ncbitaxon:446127', 'ncbitaxon:42345', 'ncbitaxon:446123']
ncbitaxon:82152	11	1	0	3	['ncbitaxon:1856781', 'ncbitaxon:1868807', 'ncbitaxon:1856779']
ncbitaxon:68555	11	7	0	3	['ncbitaxon:935889', 'ncbitaxon:76977', 'ncbitaxon:935890']
ncbitaxon:4306	457	48	7	20	['ncbitaxon:1009469', 'ncbitaxon:1442725', 'ncbitaxon:749925', 'ncbitaxon:1089406', 'ncbitaxon:1089402', 'ncbitaxon:123417', 'ncbitaxon:4307', 'ncbitaxon:255352', 'ncbitaxon:1442719', 'ncbitaxon:1008908', 'ncbitaxon:344450', 'ncbitaxon:1089399', 'ncbitaxon:1089404', 'ncbitaxon:2071469', 'ncbitaxon:1442731', 'ncbitaxon:4309', 'ncbitaxon:482937', 'ncbitaxon:212708', 'ncbitaxon:408194', 'ncbitaxon:1089408']
ncbitaxon:126565	1	0	1	1	['ncbitaxon:2491102']
ncbitaxon:664347	68	0	0	2	['ncbitaxon:664348', 'ncbitaxon:664351']
ncbitaxon:53927	19	2	0	1	['ncbitaxon:53928']
ncbitaxon:101616	3	0	0	1	['ncbitaxon:101617']
ncbitaxon:354519	247	50	2	5	['ncbitaxon:354521', 'ncbitaxon:354524', 'ncbitaxon:354523', 'ncbitaxon:354522', 'ncbitaxon:354520']
ncbitaxon:40925	5	0	1	2	['ncbitaxon:264540', 'ncbitaxon:40926']
ncbitaxon:123430	166	53	1	12	['ncbitaxon:1081527', 'ncbitaxon:123432', 'ncbitaxon:1696185', 'ncbitaxon:1186159', 'ncbitaxon:490002', 'ncbitaxon:1081529', 'ncbitaxon:1081521', 'ncbitaxon:1749395', 'ncbitaxon:205464', 'ncbitaxon:490005', 'ncbitaxon:1081513', 'ncbitaxon:1825833']
ncbitaxon:1965351	46	3	0	1	['ncbitaxon:13840']
ncbitaxon:148886	1	0	0	1	['ncbitaxon:148888']
ncbitaxon:13464	237	18	1	18	['ncbitaxon:1565396', 'ncbitaxon:268022', 'ncbitaxon:268017', 'ncbitaxon:90015', 'ncbitaxon:509699', 'ncbitaxon:268348', 'ncbitaxon:509673', 'ncbitaxon:509664', 'ncbitaxon:122533', 'ncbitaxon:268349', 'ncbitaxon:55615', 'ncbitaxon:268030', 'ncbitaxon:268027', 'ncbitaxon:268032', 'ncbitaxon:13465', 'ncbitaxon:268028', 'ncbitaxon:212669', 'ncbitaxon:268025']
ncbitaxon:109566	23	0	0	2	['ncbitaxon:405100', 'ncbitaxon:379270']
ncbitaxon:43523	60	20	1	4	['ncbitaxon:1043500', 'ncbitaxon:271247', 'ncbitaxon:2100675', 'ncbitaxon:296940']
ncbitaxon:45193	1	0	0	1	['ncbitaxon:577011']
ncbitaxon:312403	1	0	0	1	['ncbitaxon:312404']
ncbitaxon:1085093	28	5	0	1	['ncbitaxon:1085094']
ncbitaxon:413301	15	9	1	1	['ncbitaxon:413302']
ncbitaxon:72661	1	0	0	1	['ncbitaxon:72662']
ncbitaxon:29617	7	0	0	1	['ncbitaxon:29618']
ncbitaxon:489340	35	17	0	1	['ncbitaxon:489341']
ncbitaxon:168830	95	2	1	4	['ncbitaxon:1899307', 'ncbitaxon:516550', 'ncbitaxon:1898434', 'ncbitaxon:1899306']
ncbitaxon:59428	8	0	0	3	['ncbitaxon:984061', 'ncbitaxon:702247', 'ncbitaxon:1754130']
ncbitaxon:112564	1	0	0	1	['ncbitaxon:112565']
ncbitaxon:458334	2	0	0	1	['ncbitaxon:458335']
ncbitaxon:218619	13	0	1	2	['ncbitaxon:218620', 'ncbitaxon:449869']
ncbitaxon:122556	38	12	0	2	['ncbitaxon:122557', 'ncbitaxon:268113']
ncbitaxon:13287	41	3	0	2	['ncbitaxon:165383', 'ncbitaxon:13288']
ncbitaxon:124960	25	3	0	1	['ncbitaxon:1705841']
ncbitaxon:13516	381	69	6	24	['ncbitaxon:102774', 'ncbitaxon:103753', 'ncbitaxon:103751', 'ncbitaxon:102777', 'ncbitaxon:102768', 'ncbitaxon:103756', 'ncbitaxon:102776', 'ncbitaxon:355893', 'ncbitaxon:102773', 'ncbitaxon:103757', 'ncbitaxon:102769', 'ncbitaxon:102770', 'ncbitaxon:330892', 'ncbitaxon:355891', 'ncbitaxon:103752', 'ncbitaxon:355896', 'ncbitaxon:102775', 'ncbitaxon:103746', 'ncbitaxon:103755', 'ncbitaxon:103749', 'ncbitaxon:102771', 'ncbitaxon:103750', 'ncbitaxon:102772', 'ncbitaxon:102778']
ncbitaxon:2042445	1	0	0	1	['ncbitaxon:370426']
ncbitaxon:313932	25	23	0	1	['ncbitaxon:313933']
ncbitaxon:108406	7	0	1	1	['ncbitaxon:108407']
ncbitaxon:69453	2	0	0	1	['ncbitaxon:2490665']
ncbitaxon:130294	7	7	0	2	['ncbitaxon:2813839', 'ncbitaxon:130295']
ncbitaxon:123414	65	12	0	5	['ncbitaxon:1004000', 'ncbitaxon:2600471', 'ncbitaxon:123416', 'ncbitaxon:353127', 'ncbitaxon:379232']
ncbitaxon:82702	24	5	1	1	['ncbitaxon:198361']
ncbitaxon:138056	6	0	0	1	['ncbitaxon:199162']
ncbitaxon:1542326	29	5	0	2	['ncbitaxon:130259', 'ncbitaxon:1542361']
ncbitaxon:316918	7	1	1	1	['ncbitaxon:316919']
ncbitaxon:3532	53	1	1	1	['ncbitaxon:3533']
ncbitaxon:49747	23	1	0	2	['ncbitaxon:1007731', 'ncbitaxon:1007786']
ncbitaxon:82453	4	0	1	1	['ncbitaxon:82454']
ncbitaxon:422331	15	0	0	1	['ncbitaxon:422332']
ncbitaxon:2872799	17	0	0	1	['ncbitaxon:108447']
ncbitaxon:162935	1	1	0	1	['ncbitaxon:162936']
ncbitaxon:1732065	1	0	0	1	['ncbitaxon:192253']
ncbitaxon:381991	5	1	0	1	['ncbitaxon:886975']
ncbitaxon:63681	1	1	1	1	['ncbitaxon:3072']
ncbitaxon:99059	12	1	0	1	['ncbitaxon:99060']
ncbitaxon:316257	172	22	1	20	['ncbitaxon:997726', 'ncbitaxon:997702', 'ncbitaxon:997737', 'ncbitaxon:997719', 'ncbitaxon:997704', 'ncbitaxon:572134', 'ncbitaxon:997703', 'ncbitaxon:997739', 'ncbitaxon:543981', 'ncbitaxon:997724', 'ncbitaxon:316267', 'ncbitaxon:572125', 'ncbitaxon:997710', 'ncbitaxon:316258', 'ncbitaxon:997729', 'ncbitaxon:997701', 'ncbitaxon:997723', 'ncbitaxon:997732', 'ncbitaxon:997720', 'ncbitaxon:997711']
ncbitaxon:256812	1	0	0	1	['ncbitaxon:397184']
ncbitaxon:21880	2311	462	25	162	['ncbitaxon:1685715', 'ncbitaxon:392645', 'ncbitaxon:1933767', 'ncbitaxon:392677', 'ncbitaxon:1933717', 'ncbitaxon:49214', 'ncbitaxon:1933756', 'ncbitaxon:202612', 'ncbitaxon:95165', 'ncbitaxon:268900', 'ncbitaxon:268934', 'ncbitaxon:49210', 'ncbitaxon:268896', 'ncbitaxon:476450', 'ncbitaxon:1933716', 'ncbitaxon:2026477', 'ncbitaxon:207759', 'ncbitaxon:392660', 'ncbitaxon:392636', 'ncbitaxon:1933725', 'ncbitaxon:392706', 'ncbitaxon:49215', 'ncbitaxon:1294397', 'ncbitaxon:39354', 'ncbitaxon:180675', 'ncbitaxon:1520034', 'ncbitaxon:2026484', 'ncbitaxon:268906', 'ncbitaxon:1685714', 'ncbitaxon:1933698', 'ncbitaxon:424420', 'ncbitaxon:1933710', 'ncbitaxon:1933721', 'ncbitaxon:268918', 'ncbitaxon:268920', 'ncbitaxon:49209', 'ncbitaxon:392673', 'ncbitaxon:933135', 'ncbitaxon:1933707', 'ncbitaxon:1571167', 'ncbitaxon:1933744', 'ncbitaxon:49216', 'ncbitaxon:268901', 'ncbitaxon:1933761', 'ncbitaxon:1520037', 'ncbitaxon:1685717', 'ncbitaxon:1520008', 'ncbitaxon:392637', 'ncbitaxon:49211', 'ncbitaxon:1933764', 'ncbitaxon:1933731', 'ncbitaxon:49221', 'ncbitaxon:49207', 'ncbitaxon:268888', 'ncbitaxon:2039521', 'ncbitaxon:1520044', 'ncbitaxon:268899', 'ncbitaxon:396869', 'ncbitaxon:28513', 'ncbitaxon:933138', 'ncbitaxon:49220', 'ncbitaxon:933147', 'ncbitaxon:268931', 'ncbitaxon:2039539', 'ncbitaxon:2026465', 'ncbitaxon:1933719', 'ncbitaxon:1933709', 'ncbitaxon:933131', 'ncbitaxon:428277', 'ncbitaxon:2026506', 'ncbitaxon:2026527', 'ncbitaxon:392666', 'ncbitaxon:933121', 'ncbitaxon:587670', 'ncbitaxon:342062', 'ncbitaxon:1933769', 'ncbitaxon:268878', 'ncbitaxon:342063', 'ncbitaxon:268916', 'ncbitaxon:392664', 'ncbitaxon:1685711', 'ncbitaxon:268922', 'ncbitaxon:268890', 'ncbitaxon:2263220', 'ncbitaxon:2039529', 'ncbitaxon:1933747', 'ncbitaxon:1298553', 'ncbitaxon:268912', 'ncbitaxon:392669', 'ncbitaxon:1642914', 'ncbitaxon:392649', 'ncbitaxon:2263203', 'ncbitaxon:1489152', 'ncbitaxon:226208', 'ncbitaxon:1685713', 'ncbitaxon:588963', 'ncbitaxon:392684', 'ncbitaxon:1520014', 'ncbitaxon:588964', 'ncbitaxon:2026525', 'ncbitaxon:392682', 'ncbitaxon:2026479', 'ncbitaxon:342060', 'ncbitaxon:268905', 'ncbitaxon:1520031', 'ncbitaxon:2026497', 'ncbitaxon:392671', 'ncbitaxon:1585254', 'ncbitaxon:268932', 'ncbitaxon:1489151', 'ncbitaxon:39367', 'ncbitaxon:268902', 'ncbitaxon:268919', 'ncbitaxon:392683', 'ncbitaxon:1933701', 'ncbitaxon:260612', 'ncbitaxon:392661', 'ncbitaxon:392656', 'ncbitaxon:1208406', 'ncbitaxon:49208', 'ncbitaxon:1749387', 'ncbitaxon:587676', 'ncbitaxon:392668', 'ncbitaxon:2026491', 'ncbitaxon:207754', 'ncbitaxon:2026474', 'ncbitaxon:49219', 'ncbitaxon:268895', 'ncbitaxon:933122', 'ncbitaxon:1685712', 'ncbitaxon:1933739', 'ncbitaxon:1571166', 'ncbitaxon:268908', 'ncbitaxon:2026510', 'ncbitaxon:2039517', 'ncbitaxon:392697', 'ncbitaxon:1933759', 'ncbitaxon:2026526', 'ncbitaxon:342065', 'ncbitaxon:2039528', 'ncbitaxon:392646', 'ncbitaxon:424418', 'ncbitaxon:392670', 'ncbitaxon:1933732', 'ncbitaxon:2886701', 'ncbitaxon:1933727', 'ncbitaxon:476459', 'ncbitaxon:1200507', 'ncbitaxon:1933741', 'ncbitaxon:342061', 'ncbitaxon:2039553', 'ncbitaxon:2291027', 'ncbitaxon:1132405', 'ncbitaxon:38869', 'ncbitaxon:1933748', 'ncbitaxon:38868', 'ncbitaxon:933125', 'ncbitaxon:1933740', 'ncbitaxon:424416', 'ncbitaxon:268885', 'ncbitaxon:424424', 'ncbitaxon:1642911']
ncbitaxon:40942	25	3	0	3	['ncbitaxon:1128160', 'ncbitaxon:884312', 'ncbitaxon:178708']
ncbitaxon:190883	53	2	2	4	['ncbitaxon:190884', 'ncbitaxon:226049', 'ncbitaxon:359854', 'ncbitaxon:1533144']
ncbitaxon:58420	97	3	0	3	['ncbitaxon:2662159', 'ncbitaxon:60050', 'ncbitaxon:58421']
ncbitaxon:41851	71	13	0	7	['ncbitaxon:362796', 'ncbitaxon:2483124', 'ncbitaxon:56915', 'ncbitaxon:2483130', 'ncbitaxon:985892', 'ncbitaxon:70143', 'ncbitaxon:373805']
ncbitaxon:2054574	1	0	0	1	['ncbitaxon:2896588']
ncbitaxon:184800	2	0	0	1	['ncbitaxon:292784']
ncbitaxon:16195	149	48	4	14	['ncbitaxon:261420', 'ncbitaxon:82207', 'ncbitaxon:261425', 'ncbitaxon:39535', 'ncbitaxon:261427', 'ncbitaxon:100525', 'ncbitaxon:195526', 'ncbitaxon:261410', 'ncbitaxon:1769194', 'ncbitaxon:261423', 'ncbitaxon:2259079', 'ncbitaxon:261426', 'ncbitaxon:261421', 'ncbitaxon:45371']
ncbitaxon:40008	12	2	0	1	['ncbitaxon:1421375']
ncbitaxon:23261	1	0	1	1	['ncbitaxon:49684']
ncbitaxon:3609	143	29	5	17	['ncbitaxon:1577577', 'ncbitaxon:1603822', 'ncbitaxon:280014', 'ncbitaxon:1813065', 'ncbitaxon:105902', 'ncbitaxon:280017', 'ncbitaxon:1813078', 'ncbitaxon:72169', 'ncbitaxon:3610', 'ncbitaxon:860326', 'ncbitaxon:1630247', 'ncbitaxon:1813053', 'ncbitaxon:1630248', 'ncbitaxon:280022', 'ncbitaxon:1813207', 'ncbitaxon:280025', 'ncbitaxon:1819798']
ncbitaxon:53716	7	0	0	1	['ncbitaxon:53717']
ncbitaxon:4669	53	9	2	7	['ncbitaxon:82232', 'ncbitaxon:4670', 'ncbitaxon:715486', 'ncbitaxon:197687', 'ncbitaxon:197690', 'ncbitaxon:197699', 'ncbitaxon:51448']
ncbitaxon:126412	1	0	0	1	['ncbitaxon:126413']
ncbitaxon:183075	89	43	2	4	['ncbitaxon:185191', 'ncbitaxon:185190', 'ncbitaxon:371450', 'ncbitaxon:714499']
ncbitaxon:51952	46	3	1	1	['ncbitaxon:51953']
ncbitaxon:1654683	7	2	0	1	['ncbitaxon:1654684']
ncbitaxon:53584	8	5	0	1	['ncbitaxon:53585']
ncbitaxon:160553	12	0	0	1	['ncbitaxon:1245302']
ncbitaxon:3270	15	2	1	2	['ncbitaxon:3271', 'ncbitaxon:461339']
ncbitaxon:2732807	2	0	0	1	['ncbitaxon:2732813']
ncbitaxon:52453	1	1	0	1	['ncbitaxon:52454']
ncbitaxon:3734	157	48	4	4	['ncbitaxon:161026', 'ncbitaxon:161031', 'ncbitaxon:3735', 'ncbitaxon:161034']
ncbitaxon:13800	1	0	0	1	['ncbitaxon:98356']
ncbitaxon:4253	33	2	0	3	['ncbitaxon:907201', 'ncbitaxon:4255', 'ncbitaxon:149445']
ncbitaxon:170017	99	8	1	4	['ncbitaxon:170031', 'ncbitaxon:170026', 'ncbitaxon:170029', 'ncbitaxon:170018']
ncbitaxon:1001075	6	0	0	1	['ncbitaxon:223066']
ncbitaxon:741992	12	0	0	1	['ncbitaxon:1184246']
ncbitaxon:53021	41	20	0	3	['ncbitaxon:53022', 'ncbitaxon:588666', 'ncbitaxon:95765']
ncbitaxon:353919	2	0	0	1	['ncbitaxon:2029556']
ncbitaxon:53890	87	0	2	2	['ncbitaxon:466223', 'ncbitaxon:53891']
ncbitaxon:125726	9	7	0	1	['ncbitaxon:125727']
ncbitaxon:203954	5	0	0	1	['ncbitaxon:203955']
ncbitaxon:258460	5	0	0	1	['ncbitaxon:258461']
ncbitaxon:162924	4	3	0	1	['ncbitaxon:1911674']
ncbitaxon:4346	687	91	13	70	['ncbitaxon:257784', 'ncbitaxon:224352', 'ncbitaxon:313320', 'ncbitaxon:191528', 'ncbitaxon:49170', 'ncbitaxon:880082', 'ncbitaxon:73103', 'ncbitaxon:313330', 'ncbitaxon:174249', 'ncbitaxon:313319', 'ncbitaxon:1980289', 'ncbitaxon:1044962', 'ncbitaxon:49628', 'ncbitaxon:49605', 'ncbitaxon:49469', 'ncbitaxon:49467', 'ncbitaxon:228367', 'ncbitaxon:880080', 'ncbitaxon:184574', 'ncbitaxon:2575812', 'ncbitaxon:49169', 'ncbitaxon:880078', 'ncbitaxon:78643', 'ncbitaxon:321365', 'ncbitaxon:118364', 'ncbitaxon:2755311', 'ncbitaxon:49162', 'ncbitaxon:2839635', 'ncbitaxon:49473', 'ncbitaxon:880081', 'ncbitaxon:182158', 'ncbitaxon:105903', 'ncbitaxon:134444', 'ncbitaxon:1044997', 'ncbitaxon:257785', 'ncbitaxon:49622', 'ncbitaxon:313328', 'ncbitaxon:118363', 'ncbitaxon:479662', 'ncbitaxon:184576', 'ncbitaxon:1048537', 'ncbitaxon:1044948', 'ncbitaxon:313336', 'ncbitaxon:46249', 'ncbitaxon:75581', 'ncbitaxon:880084', 'ncbitaxon:880079', 'ncbitaxon:543515', 'ncbitaxon:118357', 'ncbitaxon:401655', 'ncbitaxon:49163', 'ncbitaxon:224342', 'ncbitaxon:184581', 'ncbitaxon:75580', 'ncbitaxon:49168', 'ncbitaxon:1009502', 'ncbitaxon:182159', 'ncbitaxon:49619', 'ncbitaxon:407979', 'ncbitaxon:1044951', 'ncbitaxon:344754', 'ncbitaxon:313334', 'ncbitaxon:66907', 'ncbitaxon:224354', 'ncbitaxon:479656', 'ncbitaxon:176258', 'ncbitaxon:141212', 'ncbitaxon:118365', 'ncbitaxon:75587', 'ncbitaxon:49626']
ncbitaxon:55500	75	0	1	2	['ncbitaxon:55501', 'ncbitaxon:1579737']
ncbitaxon:24663	212	106	5	12	['ncbitaxon:126903', 'ncbitaxon:304130', 'ncbitaxon:304143', 'ncbitaxon:304149', 'ncbitaxon:300354', 'ncbitaxon:304159', 'ncbitaxon:374031', 'ncbitaxon:304153', 'ncbitaxon:304128', 'ncbitaxon:304129', 'ncbitaxon:2570269', 'ncbitaxon:113208']
ncbitaxon:15623	11	0	1	1	['ncbitaxon:29683']
ncbitaxon:69108	41	3	1	2	['ncbitaxon:69109', 'ncbitaxon:69111']
ncbitaxon:100495	54	24	1	6	['ncbitaxon:100496', 'ncbitaxon:203833', 'ncbitaxon:1142961', 'ncbitaxon:927809', 'ncbitaxon:210925', 'ncbitaxon:1045279']
ncbitaxon:13665	49	7	2	5	['ncbitaxon:71983', 'ncbitaxon:52473', 'ncbitaxon:84533', 'ncbitaxon:71982', 'ncbitaxon:71981']
ncbitaxon:197265	34	20	1	1	['ncbitaxon:197266']
ncbitaxon:321555	1	0	1	1	['ncbitaxon:321556']
ncbitaxon:3935	35	0	0	3	['ncbitaxon:36903', 'ncbitaxon:3937', 'ncbitaxon:188037']
ncbitaxon:41555	65	3	2	3	['ncbitaxon:2732727', 'ncbitaxon:459758', 'ncbitaxon:51277']
ncbitaxon:115623	7	2	1	3	['ncbitaxon:115624', 'ncbitaxon:1572678', 'ncbitaxon:1137871']
ncbitaxon:41229	367	54	1	12	['ncbitaxon:2291693', 'ncbitaxon:155230', 'ncbitaxon:41230', 'ncbitaxon:53166', 'ncbitaxon:2291706', 'ncbitaxon:694371', 'ncbitaxon:694370', 'ncbitaxon:2291699', 'ncbitaxon:2291707', 'ncbitaxon:2291702', 'ncbitaxon:1081562', 'ncbitaxon:1907156']
ncbitaxon:41660	81	5	0	8	['ncbitaxon:1620208', 'ncbitaxon:2732743', 'ncbitaxon:2364068', 'ncbitaxon:53738', 'ncbitaxon:41661', 'ncbitaxon:1130856', 'ncbitaxon:121905', 'ncbitaxon:945253']
ncbitaxon:23005	99	0	0	1	['ncbitaxon:91088']
ncbitaxon:40921	104	12	1	2	['ncbitaxon:40922', 'ncbitaxon:2849586']
ncbitaxon:13520	8	0	0	1	['ncbitaxon:49863']
ncbitaxon:381972	2	0	0	1	['ncbitaxon:381975']
ncbitaxon:1306087	1	0	0	1	['ncbitaxon:584572']
ncbitaxon:4510	17	2	2	2	['ncbitaxon:29674', 'ncbitaxon:4511']
ncbitaxon:162786	13	9	0	2	['ncbitaxon:327903', 'ncbitaxon:327904']
ncbitaxon:2896590	1	0	0	1	['ncbitaxon:2896591']
ncbitaxon:4395	103	2	1	1	['ncbitaxon:4397']
ncbitaxon:1500518	4	0	0	1	['ncbitaxon:1500524']
ncbitaxon:35711	119	1	0	2	['ncbitaxon:77586', 'ncbitaxon:38706']
ncbitaxon:67414	2	0	0	1	['ncbitaxon:67415']
ncbitaxon:1220055	2	0	0	1	['ncbitaxon:1220056']
ncbitaxon:429524	1	0	0	1	['ncbitaxon:2708710']
ncbitaxon:81509	23	8	0	3	['ncbitaxon:81510', 'ncbitaxon:1548621', 'ncbitaxon:196012']
ncbitaxon:59070	470	132	5	28	['ncbitaxon:1352233', 'ncbitaxon:859524', 'ncbitaxon:152089', 'ncbitaxon:83801', 'ncbitaxon:1532381', 'ncbitaxon:152091', 'ncbitaxon:134857', 'ncbitaxon:108545', 'ncbitaxon:1352231', 'ncbitaxon:1532388', 'ncbitaxon:61236', 'ncbitaxon:152088', 'ncbitaxon:192972', 'ncbitaxon:108544', 'ncbitaxon:152094', 'ncbitaxon:152090', 'ncbitaxon:152095', 'ncbitaxon:279667', 'ncbitaxon:279669', 'ncbitaxon:108546', 'ncbitaxon:152092', 'ncbitaxon:2109891', 'ncbitaxon:279689', 'ncbitaxon:59071', 'ncbitaxon:152093', 'ncbitaxon:152096', 'ncbitaxon:108543', 'ncbitaxon:1352234']
ncbitaxon:21621	280	39	5	31	['ncbitaxon:168344', 'ncbitaxon:248301', 'ncbitaxon:244104', 'ncbitaxon:168337', 'ncbitaxon:113202', 'ncbitaxon:2744560', 'ncbitaxon:454107', 'ncbitaxon:1050593', 'ncbitaxon:244100', 'ncbitaxon:168340', 'ncbitaxon:2619278', 'ncbitaxon:203738', 'ncbitaxon:168358', 'ncbitaxon:168338', 'ncbitaxon:2171543', 'ncbitaxon:454102', 'ncbitaxon:454097', 'ncbitaxon:168345', 'ncbitaxon:28508', 'ncbitaxon:454098', 'ncbitaxon:244092', 'ncbitaxon:248303', 'ncbitaxon:454094', 'ncbitaxon:1898195', 'ncbitaxon:454096', 'ncbitaxon:168359', 'ncbitaxon:248297', 'ncbitaxon:454099', 'ncbitaxon:244098', 'ncbitaxon:2083023', 'ncbitaxon:168347']
ncbitaxon:114188	31	8	0	8	['ncbitaxon:913330', 'ncbitaxon:114189', 'ncbitaxon:2364180', 'ncbitaxon:2364181', 'ncbitaxon:1306930', 'ncbitaxon:1447767', 'ncbitaxon:1620121', 'ncbitaxon:1873171']
ncbitaxon:165311	1	0	0	1	['ncbitaxon:292330']
ncbitaxon:321564	10	5	1	1	['ncbitaxon:321565']
ncbitaxon:64580	56	1	5	9	['ncbitaxon:1522114', 'ncbitaxon:2508050', 'ncbitaxon:66669', 'ncbitaxon:1194224', 'ncbitaxon:332109', 'ncbitaxon:644191', 'ncbitaxon:121718', 'ncbitaxon:82423', 'ncbitaxon:172266']
ncbitaxon:1158616	7	2	0	1	['ncbitaxon:2708923']
ncbitaxon:137440	28	0	0	1	['ncbitaxon:137441']
ncbitaxon:2899110	20	0	0	1	['ncbitaxon:2726003']
ncbitaxon:141612	17	6	0	1	['ncbitaxon:141613']
ncbitaxon:1895897	25	8	0	1	['ncbitaxon:179672']
ncbitaxon:13326	88	31	3	4	['ncbitaxon:241842', 'ncbitaxon:13327', 'ncbitaxon:76277', 'ncbitaxon:328098']
ncbitaxon:59986	8	4	0	1	['ncbitaxon:681493']
ncbitaxon:263964	1	0	0	1	['ncbitaxon:303137']
ncbitaxon:35939	126	49	2	9	['ncbitaxon:35940', 'ncbitaxon:253017', 'ncbitaxon:127142', 'ncbitaxon:63779', 'ncbitaxon:127129', 'ncbitaxon:342012', 'ncbitaxon:55378', 'ncbitaxon:253054', 'ncbitaxon:127139']
ncbitaxon:13426	218	24	2	5	['ncbitaxon:1405821', 'ncbitaxon:114280', 'ncbitaxon:13427', 'ncbitaxon:114281', 'ncbitaxon:114282']
ncbitaxon:215925	69	2	1	2	['ncbitaxon:215966', 'ncbitaxon:215926']
ncbitaxon:114472	7	5	0	1	['ncbitaxon:114473']
ncbitaxon:316747	106	14	0	1	['ncbitaxon:316748']
ncbitaxon:76580	21	2	0	1	['ncbitaxon:368691']
ncbitaxon:54414	29	0	1	1	['ncbitaxon:54415']
ncbitaxon:171794	1	0	0	1	['ncbitaxon:516719']
ncbitaxon:2676141	9	3	0	1	['ncbitaxon:1623652']
ncbitaxon:13829	59	1	1	1	['ncbitaxon:208695']
ncbitaxon:113457	1	0	0	1	['ncbitaxon:475890']
ncbitaxon:128377	2	0	0	2	['ncbitaxon:1008966', 'ncbitaxon:499984']
ncbitaxon:16150	25	16	3	6	['ncbitaxon:261433', 'ncbitaxon:39530', 'ncbitaxon:191661', 'ncbitaxon:100529', 'ncbitaxon:34193', 'ncbitaxon:416391']
ncbitaxon:4469	75	11	3	5	['ncbitaxon:4472', 'ncbitaxon:89585', 'ncbitaxon:161103', 'ncbitaxon:4470', 'ncbitaxon:161105']
ncbitaxon:59981	96	47	1	9	['ncbitaxon:59982', 'ncbitaxon:450843', 'ncbitaxon:1322089', 'ncbitaxon:1365879', 'ncbitaxon:1322088', 'ncbitaxon:883796', 'ncbitaxon:459861', 'ncbitaxon:476447', 'ncbitaxon:276780']
ncbitaxon:512744	1	0	0	1	['ncbitaxon:512745']
ncbitaxon:16912	35	0	1	2	['ncbitaxon:86852', 'ncbitaxon:218624']
ncbitaxon:241849	11	0	0	1	['ncbitaxon:1399699']
ncbitaxon:1107929	1	0	0	1	['ncbitaxon:1107938']
ncbitaxon:439924	4	0	1	1	['ncbitaxon:439925']
ncbitaxon:13336	924	398	8	25	['ncbitaxon:1631845', 'ncbitaxon:169284', 'ncbitaxon:301862', 'ncbitaxon:1937578', 'ncbitaxon:502529', 'ncbitaxon:306945', 'ncbitaxon:1775857', 'ncbitaxon:301703', 'ncbitaxon:49857', 'ncbitaxon:1129537', 'ncbitaxon:301693', 'ncbitaxon:1385692', 'ncbitaxon:1129538', 'ncbitaxon:681406', 'ncbitaxon:1385695', 'ncbitaxon:2743202', 'ncbitaxon:508206', 'ncbitaxon:301699', 'ncbitaxon:49314', 'ncbitaxon:13337', 'ncbitaxon:2029787', 'ncbitaxon:681407', 'ncbitaxon:2364030', 'ncbitaxon:1123437', 'ncbitaxon:1937577']
