family	# chemicals	# family specific chemicals	# med plants	# plants in fam	plants in fam
ncbitaxon:4070	4679	1484	93	320	['ncbitaxon:304121', 'ncbitaxon:52874', 'ncbitaxon:4097', 'ncbitaxon:200316', 'ncbitaxon:267268', 'ncbitaxon:481609', 'ncbitaxon:1385971', 'ncbitaxon:652121', 'ncbitaxon:451527', 'ncbitaxon:1608013', 'ncbitaxon:4109', 'ncbitaxon:329794', 'ncbitaxon:126905', 'ncbitaxon:221162', 'ncbitaxon:230192', 'ncbitaxon:421236', 'ncbitaxon:195737', 'ncbitaxon:159022', 'ncbitaxon:200309', 'ncbitaxon:1045175', 'ncbitaxon:905076', 'ncbitaxon:118710', 'ncbitaxon:45833', 'ncbitaxon:205541', 'ncbitaxon:4072', 'ncbitaxon:200301', 'ncbitaxon:33122', 'ncbitaxon:4110', 'ncbitaxon:62892', 'ncbitaxon:329782', 'ncbitaxon:195736', 'ncbitaxon:142762', 'ncbitaxon:162495', 'ncbitaxon:45835', 'ncbitaxon:401010', 'ncbitaxon:33121', 'ncbitaxon:374040', 'ncbitaxon:265416', 'ncbitaxon:33116', 'ncbitaxon:200315', 'ncbitaxon:172793', 'ncbitaxon:1085554', 'ncbitaxon:875672', 'ncbitaxon:329759', 'ncbitaxon:258457', 'ncbitaxon:118692', 'ncbitaxon:352208', 'ncbitaxon:4086', 'ncbitaxon:4083', 'ncbitaxon:304129', 'ncbitaxon:265389', 'ncbitaxon:196374', 'ncbitaxon:80379', 'ncbitaxon:1822395', 'ncbitaxon:118700', 'ncbitaxon:1822386', 'ncbitaxon:337188', 'ncbitaxon:540805', 'ncbitaxon:118699', 'ncbitaxon:223891', 'ncbitaxon:118703', 'ncbitaxon:41689', 'ncbitaxon:195742', 'ncbitaxon:329781', 'ncbitaxon:4087', 'ncbitaxon:28526', 'ncbitaxon:329779', 'ncbitaxon:200307', 'ncbitaxon:300354', 'ncbitaxon:195721', 'ncbitaxon:76336', 'ncbitaxon:109975', 'ncbitaxon:329783', 'ncbitaxon:225614', 'ncbitaxon:317934', 'ncbitaxon:195732', 'ncbitaxon:225615', 'ncbitaxon:448155', 'ncbitaxon:4103', 'ncbitaxon:205558', 'ncbitaxon:238982', 'ncbitaxon:205529', 'ncbitaxon:944497', 'ncbitaxon:154974', 'ncbitaxon:304111', 'ncbitaxon:115664', 'ncbitaxon:52879', 'ncbitaxon:2739822', 'ncbitaxon:45837', 'ncbitaxon:4084', 'ncbitaxon:360636', 'ncbitaxon:4090', 'ncbitaxon:274371', 'ncbitaxon:45451', 'ncbitaxon:416542', 'ncbitaxon:195731', 'ncbitaxon:1689666', 'ncbitaxon:115670', 'ncbitaxon:200300', 'ncbitaxon:118713', 'ncbitaxon:84197', 'ncbitaxon:315347', 'ncbitaxon:115667', 'ncbitaxon:113210', 'ncbitaxon:310458', 'ncbitaxon:652130', 'ncbitaxon:136614', 'ncbitaxon:367782', 'ncbitaxon:374031', 'ncbitaxon:611795', 'ncbitaxon:49451', 'ncbitaxon:195727', 'ncbitaxon:434267', 'ncbitaxon:112879', 'ncbitaxon:195734', 'ncbitaxon:126910', 'ncbitaxon:33112', 'ncbitaxon:304105', 'ncbitaxon:35625', 'ncbitaxon:744071', 'ncbitaxon:62890', 'ncbitaxon:45831', 'ncbitaxon:33118', 'ncbitaxon:55890', 'ncbitaxon:362360', 'ncbitaxon:195724', 'ncbitaxon:1608017', 'ncbitaxon:258461', 'ncbitaxon:329760', 'ncbitaxon:744054', 'ncbitaxon:33120', 'ncbitaxon:744084', 'ncbitaxon:258455', 'ncbitaxon:385351', 'ncbitaxon:140890', 'ncbitaxon:4111', 'ncbitaxon:1403690', 'ncbitaxon:1879235', 'ncbitaxon:115739', 'ncbitaxon:744127', 'ncbitaxon:62893', 'ncbitaxon:360633', 'ncbitaxon:4098', 'ncbitaxon:329764', 'ncbitaxon:744103', 'ncbitaxon:4104', 'ncbitaxon:310467', 'ncbitaxon:33117', 'ncbitaxon:795972', 'ncbitaxon:4081', 'ncbitaxon:271694', 'ncbitaxon:4092', 'ncbitaxon:205568', 'ncbitaxon:329772', 'ncbitaxon:47970', 'ncbitaxon:195719', 'ncbitaxon:85267', 'ncbitaxon:200319', 'ncbitaxon:1170532', 'ncbitaxon:2528746', 'ncbitaxon:195725', 'ncbitaxon:497760', 'ncbitaxon:374015', 'ncbitaxon:540794', 'ncbitaxon:1035550', 'ncbitaxon:118695', 'ncbitaxon:1608004', 'ncbitaxon:205524', 'ncbitaxon:2570269', 'ncbitaxon:144308', 'ncbitaxon:540810', 'ncbitaxon:1572683', 'ncbitaxon:241757', 'ncbitaxon:57322', 'ncbitaxon:362347', 'ncbitaxon:304153', 'ncbitaxon:4091', 'ncbitaxon:115665', 'ncbitaxon:4102', 'ncbitaxon:274375', 'ncbitaxon:118691', 'ncbitaxon:200306', 'ncbitaxon:374025', 'ncbitaxon:304130', 'ncbitaxon:200308', 'ncbitaxon:119830', 'ncbitaxon:205540', 'ncbitaxon:1608009', 'ncbitaxon:360629', 'ncbitaxon:118696', 'ncbitaxon:4096', 'ncbitaxon:112883', 'ncbitaxon:540800', 'ncbitaxon:33114', 'ncbitaxon:304143', 'ncbitaxon:118694', 'ncbitaxon:33115', 'ncbitaxon:928738', 'ncbitaxon:57321', 'ncbitaxon:118709', 'ncbitaxon:195739', 'ncbitaxon:4075', 'ncbitaxon:374027', 'ncbitaxon:169103', 'ncbitaxon:115666', 'ncbitaxon:35626', 'ncbitaxon:35889', 'ncbitaxon:397274', 'ncbitaxon:4082', 'ncbitaxon:200305', 'ncbitaxon:1465750', 'ncbitaxon:1608011', 'ncbitaxon:205588', 'ncbitaxon:4100', 'ncbitaxon:52877', 'ncbitaxon:362361', 'ncbitaxon:118712', 'ncbitaxon:329761', 'ncbitaxon:693370', 'ncbitaxon:4112', 'ncbitaxon:200317', 'ncbitaxon:126907', 'ncbitaxon:1171610', 'ncbitaxon:195729', 'ncbitaxon:362357', 'ncbitaxon:118714', 'ncbitaxon:4073', 'ncbitaxon:180580', 'ncbitaxon:49454', 'ncbitaxon:360628', 'ncbitaxon:81866', 'ncbitaxon:45834', 'ncbitaxon:267265', 'ncbitaxon:4114', 'ncbitaxon:389207', 'ncbitaxon:2589398', 'ncbitaxon:227722', 'ncbitaxon:329803', 'ncbitaxon:62141', 'ncbitaxon:512269', 'ncbitaxon:49452', 'ncbitaxon:50514', 'ncbitaxon:112863', 'ncbitaxon:180581', 'ncbitaxon:4088', 'ncbitaxon:4113', 'ncbitaxon:4079', 'ncbitaxon:200302', 'ncbitaxon:337186', 'ncbitaxon:540827', 'ncbitaxon:195726', 'ncbitaxon:195717', 'ncbitaxon:362352', 'ncbitaxon:118698', 'ncbitaxon:118701', 'ncbitaxon:362341', 'ncbitaxon:118705', 'ncbitaxon:126903', 'ncbitaxon:402998', 'ncbitaxon:142760', 'ncbitaxon:103871', 'ncbitaxon:1608018', 'ncbitaxon:45842', 'ncbitaxon:2072294', 'ncbitaxon:304128', 'ncbitaxon:205530', 'ncbitaxon:4076', 'ncbitaxon:744128', 'ncbitaxon:4089', 'ncbitaxon:304149', 'ncbitaxon:1608002', 'ncbitaxon:459191', 'ncbitaxon:215581', 'ncbitaxon:155080', 'ncbitaxon:744061', 'ncbitaxon:61185', 'ncbitaxon:258459', 'ncbitaxon:1097646', 'ncbitaxon:652124', 'ncbitaxon:200312', 'ncbitaxon:33113', 'ncbitaxon:205544', 'ncbitaxon:1928652', 'ncbitaxon:304159', 'ncbitaxon:4093', 'ncbitaxon:404689', 'ncbitaxon:200321', 'ncbitaxon:45838', 'ncbitaxon:540804', 'ncbitaxon:393167', 'ncbitaxon:155079', 'ncbitaxon:45843', 'ncbitaxon:1689664', 'ncbitaxon:243964', 'ncbitaxon:540799', 'ncbitaxon:540826', 'ncbitaxon:33119', 'ncbitaxon:205582', 'ncbitaxon:310461', 'ncbitaxon:540839', 'ncbitaxon:52875', 'ncbitaxon:118693', 'ncbitaxon:4108', 'ncbitaxon:205554', 'ncbitaxon:200314', 'ncbitaxon:118690', 'ncbitaxon:265242', 'ncbitaxon:227721', 'ncbitaxon:62891', 'ncbitaxon:205536', 'ncbitaxon:2201923', 'ncbitaxon:400989', 'ncbitaxon:33123', 'ncbitaxon:1380597', 'ncbitaxon:304107', 'ncbitaxon:258458', 'ncbitaxon:113208', 'ncbitaxon:389206', 'ncbitaxon:200320', 'ncbitaxon:225659']
ncbitaxon:67442	6	4	0	3	['ncbitaxon:2779804', 'ncbitaxon:212398', 'ncbitaxon:526859']
ncbitaxon:55360	5	0	0	1	['ncbitaxon:59673']
ncbitaxon:26279	52	1	0	3	['ncbitaxon:415847', 'ncbitaxon:795986', 'ncbitaxon:415759']
ncbitaxon:2201465	3	0	0	1	['ncbitaxon:156131']
ncbitaxon:4286	92	4	1	7	['ncbitaxon:4288', 'ncbitaxon:1197922', 'ncbitaxon:173669', 'ncbitaxon:16901', 'ncbitaxon:200901', 'ncbitaxon:1197921', 'ncbitaxon:1003620']
ncbitaxon:83620	134	103	2	3	['ncbitaxon:427660', 'ncbitaxon:28542', 'ncbitaxon:427661']
ncbitaxon:235252	2	0	0	1	['ncbitaxon:3770']
ncbitaxon:4637	224	47	3	7	['ncbitaxon:4639', 'ncbitaxon:52838', 'ncbitaxon:4641', 'ncbitaxon:101617', 'ncbitaxon:2641854', 'ncbitaxon:482298', 'ncbitaxon:89151']
ncbitaxon:125045	81	17	3	8	['ncbitaxon:296875', 'ncbitaxon:59671', 'ncbitaxon:1085512', 'ncbitaxon:1603688', 'ncbitaxon:931930', 'ncbitaxon:182333', 'ncbitaxon:1007890', 'ncbitaxon:107827']
ncbitaxon:4335	1336	377	27	113	['ncbitaxon:2184479', 'ncbitaxon:758692', 'ncbitaxon:232881', 'ncbitaxon:1265925', 'ncbitaxon:170922', 'ncbitaxon:213255', 'ncbitaxon:213271', 'ncbitaxon:175033', 'ncbitaxon:1322088', 'ncbitaxon:681493', 'ncbitaxon:1526298', 'ncbitaxon:693367', 'ncbitaxon:175104', 'ncbitaxon:175059', 'ncbitaxon:166118', 'ncbitaxon:487793', 'ncbitaxon:59982', 'ncbitaxon:459629', 'ncbitaxon:486447', 'ncbitaxon:175028', 'ncbitaxon:87528', 'ncbitaxon:587403', 'ncbitaxon:174664', 'ncbitaxon:1160305', 'ncbitaxon:265254', 'ncbitaxon:175105', 'ncbitaxon:213267', 'ncbitaxon:1265923', 'ncbitaxon:213266', 'ncbitaxon:1322089', 'ncbitaxon:87515', 'ncbitaxon:232882', 'ncbitaxon:1871141', 'ncbitaxon:992730', 'ncbitaxon:167892', 'ncbitaxon:184183', 'ncbitaxon:59983', 'ncbitaxon:170924', 'ncbitaxon:883796', 'ncbitaxon:1082640', 'ncbitaxon:1160304', 'ncbitaxon:87525', 'ncbitaxon:170926', 'ncbitaxon:458690', 'ncbitaxon:1603719', 'ncbitaxon:184182', 'ncbitaxon:87519', 'ncbitaxon:87517', 'ncbitaxon:213274', 'ncbitaxon:4337', 'ncbitaxon:1842784', 'ncbitaxon:1043457', 'ncbitaxon:184991', 'ncbitaxon:184994', 'ncbitaxon:184181', 'ncbitaxon:152139', 'ncbitaxon:1009002', 'ncbitaxon:191068', 'ncbitaxon:1073920', 'ncbitaxon:213289', 'ncbitaxon:587400', 'ncbitaxon:587401', 'ncbitaxon:59970', 'ncbitaxon:213406', 'ncbitaxon:306291', 'ncbitaxon:587398', 'ncbitaxon:184173', 'ncbitaxon:49649', 'ncbitaxon:175026', 'ncbitaxon:87530', 'ncbitaxon:276780', 'ncbitaxon:175113', 'ncbitaxon:175042', 'ncbitaxon:175074', 'ncbitaxon:213405', 'ncbitaxon:175055', 'ncbitaxon:476447', 'ncbitaxon:2595069', 'ncbitaxon:59974', 'ncbitaxon:306310', 'ncbitaxon:110867', 'ncbitaxon:159011', 'ncbitaxon:306286', 'ncbitaxon:1365879', 'ncbitaxon:410778', 'ncbitaxon:587397', 'ncbitaxon:1885598', 'ncbitaxon:229443', 'ncbitaxon:13345', 'ncbitaxon:213260', 'ncbitaxon:450843', 'ncbitaxon:87532', 'ncbitaxon:87533', 'ncbitaxon:1841235', 'ncbitaxon:1265926', 'ncbitaxon:166116', 'ncbitaxon:276775', 'ncbitaxon:459861', 'ncbitaxon:159015', 'ncbitaxon:184985', 'ncbitaxon:1341708', 'ncbitaxon:87516', 'ncbitaxon:1312038', 'ncbitaxon:87531', 'ncbitaxon:396393', 'ncbitaxon:1073919', 'ncbitaxon:1504393', 'ncbitaxon:213254', 'ncbitaxon:213280', 'ncbitaxon:159004', 'ncbitaxon:213283', 'ncbitaxon:170927', 'ncbitaxon:133892']
ncbitaxon:49662	238	145	2	14	['ncbitaxon:448267', 'ncbitaxon:564062', 'ncbitaxon:339780', 'ncbitaxon:85282', 'ncbitaxon:492017', 'ncbitaxon:2642575', 'ncbitaxon:492014', 'ncbitaxon:492015', 'ncbitaxon:339784', 'ncbitaxon:492018', 'ncbitaxon:492013', 'ncbitaxon:50540', 'ncbitaxon:167570', 'ncbitaxon:167572']
ncbitaxon:1003247	34	1	1	3	['ncbitaxon:142764', 'ncbitaxon:85287', 'ncbitaxon:210367']
ncbitaxon:26778	145	4	0	12	['ncbitaxon:701256', 'ncbitaxon:28945', 'ncbitaxon:28933', 'ncbitaxon:28940', 'ncbitaxon:28938', 'ncbitaxon:28952', 'ncbitaxon:28931', 'ncbitaxon:28932', 'ncbitaxon:28941', 'ncbitaxon:28948', 'ncbitaxon:28950', 'ncbitaxon:28953']
ncbitaxon:156201	19	12	2	4	['ncbitaxon:68875', 'ncbitaxon:303137', 'ncbitaxon:255872', 'ncbitaxon:4153']
ncbitaxon:1003243	6	4	1	2	['ncbitaxon:397394', 'ncbitaxon:50146']
ncbitaxon:56910	104	1	0	3	['ncbitaxon:280633', 'ncbitaxon:255945', 'ncbitaxon:284511']
ncbitaxon:51590	78	0	0	2	['ncbitaxon:116752', 'ncbitaxon:116738']
ncbitaxon:26019	90	38	0	12	['ncbitaxon:352501', 'ncbitaxon:584531', 'ncbitaxon:446056', 'ncbitaxon:28535', 'ncbitaxon:1387318', 'ncbitaxon:352482', 'ncbitaxon:584572', 'ncbitaxon:1858759', 'ncbitaxon:446055', 'ncbitaxon:446063', 'ncbitaxon:885367', 'ncbitaxon:885347']
ncbitaxon:21571	982	130	20	109	['ncbitaxon:256501', 'ncbitaxon:1330311', 'ncbitaxon:1288181', 'ncbitaxon:1421769', 'ncbitaxon:192328', 'ncbitaxon:1213287', 'ncbitaxon:650313', 'ncbitaxon:475885', 'ncbitaxon:1212517', 'ncbitaxon:1213307', 'ncbitaxon:1288173', 'ncbitaxon:203740', 'ncbitaxon:764718', 'ncbitaxon:1212516', 'ncbitaxon:419289', 'ncbitaxon:113438', 'ncbitaxon:1212523', 'ncbitaxon:203771', 'ncbitaxon:2650422', 'ncbitaxon:2571305', 'ncbitaxon:13363', 'ncbitaxon:181189', 'ncbitaxon:34254', 'ncbitaxon:1288198', 'ncbitaxon:764736', 'ncbitaxon:650306', 'ncbitaxon:256480', 'ncbitaxon:113444', 'ncbitaxon:1213295', 'ncbitaxon:2006872', 'ncbitaxon:543581', 'ncbitaxon:554543', 'ncbitaxon:1213334', 'ncbitaxon:2294053', 'ncbitaxon:181181', 'ncbitaxon:764744', 'ncbitaxon:650305', 'ncbitaxon:256477', 'ncbitaxon:1452888', 'ncbitaxon:1288209', 'ncbitaxon:554523', 'ncbitaxon:543563', 'ncbitaxon:1330320', 'ncbitaxon:2650424', 'ncbitaxon:1452877', 'ncbitaxon:1980592', 'ncbitaxon:1288217', 'ncbitaxon:543570', 'ncbitaxon:131385', 'ncbitaxon:256500', 'ncbitaxon:1898850', 'ncbitaxon:113426', 'ncbitaxon:475890', 'ncbitaxon:2005081', 'ncbitaxon:519065', 'ncbitaxon:136616', 'ncbitaxon:113446', 'ncbitaxon:554542', 'ncbitaxon:113448', 'ncbitaxon:475919', 'ncbitaxon:161689', 'ncbitaxon:373122', 'ncbitaxon:354628', 'ncbitaxon:1330308', 'ncbitaxon:1421752', 'ncbitaxon:1213317', 'ncbitaxon:1037326', 'ncbitaxon:488675', 'ncbitaxon:909314', 'ncbitaxon:363804', 'ncbitaxon:2291118', 'ncbitaxon:2583492', 'ncbitaxon:694029', 'ncbitaxon:34253', 'ncbitaxon:543564', 'ncbitaxon:363801', 'ncbitaxon:650328', 'ncbitaxon:34250', 'ncbitaxon:1421767', 'ncbitaxon:1288174', 'ncbitaxon:256470', 'ncbitaxon:255598', 'ncbitaxon:203742', 'ncbitaxon:170551', 'ncbitaxon:278672', 'ncbitaxon:113445', 'ncbitaxon:379304', 'ncbitaxon:1288179', 'ncbitaxon:411250', 'ncbitaxon:909326', 'ncbitaxon:2650392', 'ncbitaxon:2651590', 'ncbitaxon:475915', 'ncbitaxon:1812335', 'ncbitaxon:764725', 'ncbitaxon:1330306', 'ncbitaxon:89630', 'ncbitaxon:256504', 'ncbitaxon:475907', 'ncbitaxon:113430', 'ncbitaxon:113423', 'ncbitaxon:1452890', 'ncbitaxon:764734', 'ncbitaxon:1213300', 'ncbitaxon:203766', 'ncbitaxon:1441992', 'ncbitaxon:113436', 'ncbitaxon:554535', 'ncbitaxon:1421735']
ncbitaxon:3386	499	48	8	30	['ncbitaxon:288824', 'ncbitaxon:45091', 'ncbitaxon:191304', 'ncbitaxon:288836', 'ncbitaxon:3389', 'ncbitaxon:39583', 'ncbitaxon:288835', 'ncbitaxon:257425', 'ncbitaxon:3388', 'ncbitaxon:157595', 'ncbitaxon:173278', 'ncbitaxon:66172', 'ncbitaxon:302007', 'ncbitaxon:42328', 'ncbitaxon:173280', 'ncbitaxon:33152', 'ncbitaxon:257426', 'ncbitaxon:3391', 'ncbitaxon:191310', 'ncbitaxon:3390', 'ncbitaxon:224737', 'ncbitaxon:191309', 'ncbitaxon:34344', 'ncbitaxon:302008', 'ncbitaxon:45077', 'ncbitaxon:173277', 'ncbitaxon:302006', 'ncbitaxon:289842', 'ncbitaxon:41991', 'ncbitaxon:173279']
ncbitaxon:44985	790	220	11	53	['ncbitaxon:208720', 'ncbitaxon:81751', 'ncbitaxon:65775', 'ncbitaxon:49652', 'ncbitaxon:182466', 'ncbitaxon:65774', 'ncbitaxon:82025', 'ncbitaxon:2766950', 'ncbitaxon:81769', 'ncbitaxon:480461', 'ncbitaxon:143574', 'ncbitaxon:928200', 'ncbitaxon:928060', 'ncbitaxon:208120', 'ncbitaxon:81800', 'ncbitaxon:2488795', 'ncbitaxon:82047', 'ncbitaxon:4702', 'ncbitaxon:480451', 'ncbitaxon:445753', 'ncbitaxon:362896', 'ncbitaxon:1207289', 'ncbitaxon:81770', 'ncbitaxon:208127', 'ncbitaxon:81785', 'ncbitaxon:484171', 'ncbitaxon:28485', 'ncbitaxon:81749', 'ncbitaxon:1891591', 'ncbitaxon:82017', 'ncbitaxon:81747', 'ncbitaxon:81762', 'ncbitaxon:81745', 'ncbitaxon:65771', 'ncbitaxon:81759', 'ncbitaxon:208119', 'ncbitaxon:28487', 'ncbitaxon:59072', 'ncbitaxon:156613', 'ncbitaxon:208145', 'ncbitaxon:44987', 'ncbitaxon:352818', 'ncbitaxon:208511', 'ncbitaxon:2033023', 'ncbitaxon:65783', 'ncbitaxon:143579', 'ncbitaxon:480435', 'ncbitaxon:65770', 'ncbitaxon:535968', 'ncbitaxon:34191', 'ncbitaxon:205725', 'ncbitaxon:82070', 'ncbitaxon:143573']
ncbitaxon:14107	56	4	0	19	['ncbitaxon:311290', 'ncbitaxon:311257', 'ncbitaxon:311265', 'ncbitaxon:136716', 'ncbitaxon:311266', 'ncbitaxon:65600', 'ncbitaxon:311250', 'ncbitaxon:178437', 'ncbitaxon:311273', 'ncbitaxon:99122', 'ncbitaxon:98897', 'ncbitaxon:1886496', 'ncbitaxon:98899', 'ncbitaxon:98882', 'ncbitaxon:1125853', 'ncbitaxon:796833', 'ncbitaxon:1402821', 'ncbitaxon:311264', 'ncbitaxon:311262']
ncbitaxon:205394	2	1	0	1	['ncbitaxon:73105']
ncbitaxon:104773	25	4	1	6	['ncbitaxon:141960', 'ncbitaxon:74959', 'ncbitaxon:74957', 'ncbitaxon:63805', 'ncbitaxon:1317845', 'ncbitaxon:1129716']
ncbitaxon:4339	3	3	0	1	['ncbitaxon:4341']
ncbitaxon:3375	4	3	0	1	['ncbitaxon:3377']
ncbitaxon:88854	40	6	1	10	['ncbitaxon:49996', 'ncbitaxon:74954', 'ncbitaxon:74883', 'ncbitaxon:74882', 'ncbitaxon:88856', 'ncbitaxon:74887', 'ncbitaxon:74884', 'ncbitaxon:1842751', 'ncbitaxon:74877', 'ncbitaxon:63809']
ncbitaxon:91831	1	0	1	1	['ncbitaxon:49684']
ncbitaxon:3568	988	326	26	101	['ncbitaxon:39387', 'ncbitaxon:39879', 'ncbitaxon:1701066', 'ncbitaxon:581250', 'ncbitaxon:39887', 'ncbitaxon:13274', 'ncbitaxon:449196', 'ncbitaxon:168576', 'ncbitaxon:1081585', 'ncbitaxon:42043', 'ncbitaxon:645710', 'ncbitaxon:1205701', 'ncbitaxon:746759', 'ncbitaxon:3580', 'ncbitaxon:1217287', 'ncbitaxon:663359', 'ncbitaxon:42036', 'ncbitaxon:118431', 'ncbitaxon:39912', 'ncbitaxon:42034', 'ncbitaxon:552857', 'ncbitaxon:39848', 'ncbitaxon:288950', 'ncbitaxon:1291635', 'ncbitaxon:308170', 'ncbitaxon:490730', 'ncbitaxon:39891', 'ncbitaxon:403542', 'ncbitaxon:39913', 'ncbitaxon:1572678', 'ncbitaxon:1937749', 'ncbitaxon:449198', 'ncbitaxon:37657', 'ncbitaxon:155648', 'ncbitaxon:1826903', 'ncbitaxon:1137863', 'ncbitaxon:39894', 'ncbitaxon:2082040', 'ncbitaxon:1429980', 'ncbitaxon:191453', 'ncbitaxon:39858', 'ncbitaxon:2777124', 'ncbitaxon:39917', 'ncbitaxon:278075', 'ncbitaxon:1309619', 'ncbitaxon:746817', 'ncbitaxon:1524381', 'ncbitaxon:2873749', 'ncbitaxon:1830165', 'ncbitaxon:271558', 'ncbitaxon:1423385', 'ncbitaxon:39874', 'ncbitaxon:335148', 'ncbitaxon:418402', 'ncbitaxon:515457', 'ncbitaxon:39921', 'ncbitaxon:42038', 'ncbitaxon:42042', 'ncbitaxon:512630', 'ncbitaxon:2161765', 'ncbitaxon:39860', 'ncbitaxon:411984', 'ncbitaxon:663358', 'ncbitaxon:1524348', 'ncbitaxon:2653284', 'ncbitaxon:1390722', 'ncbitaxon:42037', 'ncbitaxon:1701052', 'ncbitaxon:39866', 'ncbitaxon:1524352', 'ncbitaxon:1137854', 'ncbitaxon:1309628', 'ncbitaxon:39855', 'ncbitaxon:325494', 'ncbitaxon:713924', 'ncbitaxon:1390714', 'ncbitaxon:1937743', 'ncbitaxon:54822', 'ncbitaxon:115624', 'ncbitaxon:42033', 'ncbitaxon:308175', 'ncbitaxon:645216', 'ncbitaxon:39870', 'ncbitaxon:3575', 'ncbitaxon:157622', 'ncbitaxon:3572', 'ncbitaxon:1045115', 'ncbitaxon:1137871', 'ncbitaxon:54818', 'ncbitaxon:254022', 'ncbitaxon:157632', 'ncbitaxon:1137874', 'ncbitaxon:417333', 'ncbitaxon:1826902', 'ncbitaxon:520998', 'ncbitaxon:325476', 'ncbitaxon:746822', 'ncbitaxon:1873857', 'ncbitaxon:3570', 'ncbitaxon:235358', 'ncbitaxon:1080098']
ncbitaxon:35436	27	5	0	6	['ncbitaxon:34136', 'ncbitaxon:162074', 'ncbitaxon:34128', 'ncbitaxon:3186', 'ncbitaxon:162065', 'ncbitaxon:34135']
ncbitaxon:63765	12	12	0	2	['ncbitaxon:2518637', 'ncbitaxon:764924']
ncbitaxon:4405	24	1	0	2	['ncbitaxon:13715', 'ncbitaxon:4407']
ncbitaxon:13814	18	2	1	2	['ncbitaxon:388479', 'ncbitaxon:500174']
ncbitaxon:16748	347	63	4	5	['ncbitaxon:126641', 'ncbitaxon:16752', 'ncbitaxon:13260', 'ncbitaxon:54806', 'ncbitaxon:108407']
ncbitaxon:1538027	3	3	0	1	['ncbitaxon:1620947']
ncbitaxon:285966	2	0	0	1	['ncbitaxon:35845']
ncbitaxon:280805	17	0	0	2	['ncbitaxon:1497759', 'ncbitaxon:399145']
ncbitaxon:22118	167	89	2	33	['ncbitaxon:1862640', 'ncbitaxon:1924170', 'ncbitaxon:2589497', 'ncbitaxon:2589549', 'ncbitaxon:2589468', 'ncbitaxon:2589542', 'ncbitaxon:2589513', 'ncbitaxon:2303025', 'ncbitaxon:681434', 'ncbitaxon:1077894', 'ncbitaxon:1465301', 'ncbitaxon:2589479', 'ncbitaxon:2589500', 'ncbitaxon:2303044', 'ncbitaxon:1471846', 'ncbitaxon:1365877', 'ncbitaxon:2589464', 'ncbitaxon:113285', 'ncbitaxon:1382097', 'ncbitaxon:992695', 'ncbitaxon:2589441', 'ncbitaxon:1899187', 'ncbitaxon:591145', 'ncbitaxon:1924172', 'ncbitaxon:2020641', 'ncbitaxon:289672', 'ncbitaxon:1489645', 'ncbitaxon:1304329', 'ncbitaxon:2589540', 'ncbitaxon:2303062', 'ncbitaxon:2589508', 'ncbitaxon:2303048', 'ncbitaxon:2589546']
