taxon	Furofuranoid lignans	Dihydroflavonols	Shikimic acids and derivatives	Eudesmane sesquiterpenoids	Stigmastane steroids	Lupane triterpenoids	Chalcones	Cinnamic acids and derivatives	Menthane monoterpenoids	Flavan-3-ols	Oleanane triterpenoids	Flavonols	Ursane and Taraxastane triterpenoids	Gallotannins	Acyclic monoterpenoids	Simple coumarins	Flavanones	Monocyclic monoterpenoids	Flavones	Neolignans
Gesneriaceae	0.0	0.004878048780487805	0.00975609756097561	0.0	0.004878048780487805	0.004878048780487805	0.01951219512195122	0.15121951219512195	0.004878048780487805	0.01951219512195122	0.014634146341463415	0.004878048780487805	0.04390243902439024	0.0	0.0	0.0	0.024390243902439025	0.004878048780487805	0.06829268292682927	0.00975609756097561
Gyrostemonaceae	0.0	0.0	0.0	0.0	0.018518518518518517	0.0	0.0	0.09259259259259259	0.0	0.0	0.16666666666666666	0.09259259259259259	0.25925925925925924	0.018518518518518517	0.018518518518518517	0.0	0.0	0.0	0.0	0.0
Hydrocharitaceae	0.0	0.0	0.0	0.05	0.05	0.0	0.0	0.0	0.0	0.0	0.0	0.05	0.0	0.0	0.0	0.0	0.0	0.05	0.55	0.0
Iridaceae	0.002551020408163265	0.008928571428571428	0.0	0.0012755102040816326	0.01403061224489796	0.00510204081632653	0.006377551020408163	0.03826530612244898	0.011479591836734694	0.006377551020408163	0.007653061224489796	0.09438775510204081	0.008928571428571428	0.008928571428571428	0.01020408163265306	0.003826530612244898	0.012755102040816327	0.01020408163265306	0.07015306122448979	0.0
Loganiaceae	0.008588957055214725	0.006134969325153374	0.00245398773006135	0.014723926380368098	0.03190184049079755	0.0036809815950920245	0.001226993865030675	0.04171779141104295	0.0	0.013496932515337423	0.006134969325153374	0.04171779141104295	0.0036809815950920245	0.00245398773006135	0.0036809815950920245	0.0098159509202454	0.006134969325153374	0.0	0.0196319018404908	0.0
Myricaceae	0.005813953488372093	0.03488372093023256	0.0029069767441860465	0.0029069767441860465	0.00872093023255814	0.00872093023255814	0.0755813953488372	0.01744186046511628	0.0029069767441860465	0.01744186046511628	0.046511627906976744	0.06976744186046512	0.01744186046511628	0.011627906976744186	0.0029069767441860465	0.0029069767441860465	0.08430232558139535	0.005813953488372093	0.020348837209302327	0.0
Nothofagaceae	0.016129032258064516	0.008064516129032258	0.008064516129032258	0.0	0.03225806451612903	0.016129032258064516	0.016129032258064516	0.03225806451612903	0.016129032258064516	0.016129032258064516	0.03225806451612903	0.20967741935483872	0.008064516129032258	0.008064516129032258	0.0	0.0	0.024193548387096774	0.0	0.04838709677419355	0.16129032258064516
Resedaceae	0.009009009009009009	0.0	0.0	0.0	0.009009009009009009	0.009009009009009009	0.0	0.05405405405405406	0.009009009009009009	0.009009009009009009	0.0	0.21621621621621623	0.0	0.009009009009009009	0.009009009009009009	0.018018018018018018	0.0	0.009009009009009009	0.036036036036036036	0.0
Theaceae	0.002886002886002886	0.005772005772005772	0.007215007215007215	0.0	0.002886002886002886	0.012987012987012988	0.001443001443001443	0.024531024531024532	0.004329004329004329	0.07647907647907648	0.12842712842712842	0.06060606060606061	0.007215007215007215	0.05194805194805195	0.010101010101010102	0.004329004329004329	0.005772005772005772	0.002886002886002886	0.017316017316017316	0.002886002886002886
Zosteraceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05	0.0	0.0	0.075	0.075	0.0	0.025	0.0	0.0	0.0	0.0	0.2	0.0
Cephaloziellaceae	0.0	0.0	0.0	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Hylocomiaceae	0.010638297872340425	0.0425531914893617	0.010638297872340425	0.0	0.010638297872340425	0.0	0.0	0.010638297872340425	0.06382978723404255	0.02127659574468085	0.0	0.05319148936170213	0.0	0.0	0.010638297872340425	0.0	0.0	0.10638297872340426	0.031914893617021274	0.031914893617021274
Asaraceae	0.040145985401459854	0.0	0.0	0.0072992700729927005	0.0	0.0	0.010948905109489052	0.16423357664233576	0.11313868613138686	0.0	0.0	0.021897810218978103	0.0	0.0	0.029197080291970802	0.0036496350364963502	0.0072992700729927005	0.08394160583941605	0.0	0.01824817518248175
Marchantiaceae	0.0	0.0	0.01948051948051948	0.006493506493506494	0.012987012987012988	0.0	0.0	0.006493506493506494	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05194805194805195	0.0
Blechnaceae	0.0	0.0	0.007575757575757576	0.0	0.06060606060606061	0.0	0.015151515151515152	0.12878787878787878	0.09848484848484848	0.015151515151515152	0.0	0.07575757575757576	0.0	0.007575757575757576	0.007575757575757576	0.022727272727272728	0.015151515151515152	0.030303030303030304	0.030303030303030304	0.05303030303030303
Dryopteridaceae	0.0034482758620689655	0.0034482758620689655	0.0	0.0034482758620689655	0.02413793103448276	0.0034482758620689655	0.006896551724137931	0.0	0.0	0.020689655172413793	0.0034482758620689655	0.13793103448275862	0.006896551724137931	0.013793103448275862	0.0	0.017241379310344827	0.05517241379310345	0.0	0.02413793103448276	0.0
Thelypteridaceae	0.0	0.006756756756756757	0.0	0.006756756756756757	0.013513513513513514	0.0	0.006756756756756757	0.006756756756756757	0.0	0.0	0.0472972972972973	0.10135135135135136	0.006756756756756757	0.0	0.0	0.033783783783783786	0.02702702702702703	0.0	0.06756756756756757	0.0
Hymenophyllaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05555555555555555	0.0	0.0	0.0	0.16666666666666666	0.0	0.0	0.0	0.1111111111111111	0.0	0.0	0.16666666666666666	0.0
Cyatheaceae	0.0	0.0	0.0	0.0	0.05714285714285714	0.0	0.0	0.0	0.0	0.0	0.0	0.05714285714285714	0.0	0.0	0.0	0.0	0.05714285714285714	0.0	0.08571428571428572	0.0
Davalliaceae	0.004149377593360996	0.02074688796680498	0.004149377593360996	0.0	0.004149377593360996	0.0	0.008298755186721992	0.02074688796680498	0.029045643153526972	0.05394190871369295	0.0	0.05394190871369295	0.0	0.02074688796680498	0.004149377593360996	0.0	0.012448132780082987	0.04149377593360996	0.024896265560165973	0.016597510373443983
Capparaceae	0.008695652173913044	0.0	0.004347826086956522	0.004347826086956522	0.0391304347826087	0.008695652173913044	0.004347826086956522	0.034782608695652174	0.008695652173913044	0.004347826086956522	0.05652173913043478	0.11739130434782609	0.0782608695652174	0.013043478260869565	0.004347826086956522	0.0	0.008695652173913044	0.008695652173913044	0.013043478260869565	0.0
Cleomaceae	0.0	0.0	0.0	0.0	0.009345794392523364	0.0	0.004672897196261682	0.0	0.009345794392523364	0.0	0.0	0.24299065420560748	0.0	0.0	0.018691588785046728	0.009345794392523364	0.028037383177570093	0.004672897196261682	0.028037383177570093	0.0
Dunaliellaceae	0.015873015873015872	0.0	0.0	0.0	0.0	0.0	0.0	0.047619047619047616	0.0	0.0	0.0	0.0	0.0	0.0	0.015873015873015872	0.0	0.0	0.0	0.015873015873015872	0.0
Chlamydomonadaceae	0.01	0.01	0.015	0.0	0.02	0.01	0.0	0.0	0.01	0.0	0.005	0.0	0.0	0.005	0.01	0.0	0.0	0.0	0.005	0.0
Oocystaceae	0.07407407407407407	0.0	0.0	0.0	0.07407407407407407	0.0	0.0	0.1111111111111111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.37037037037037035	0.0	0.0	0.0
Scenedesmaceae	0.16666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Hydrodictyaceae	0.0	0.0	0.0	0.0	0.15384615384615385	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ulvaceae	0.0	0.0	0.005494505494505495	0.0	0.04945054945054945	0.0	0.0	0.03296703296703297	0.01098901098901099	0.0	0.0	0.03296703296703297	0.0	0.005494505494505495	0.016483516483516484	0.0	0.0	0.0	0.005494505494505495	0.0
Codiaceae	0.0	0.0	0.014925373134328358	0.014925373134328358	0.1044776119402985	0.014925373134328358	0.0	0.04477611940298507	0.014925373134328358	0.029850746268656716	0.04477611940298507	0.029850746268656716	0.029850746268656716	0.0	0.029850746268656716	0.014925373134328358	0.0	0.0	0.014925373134328358	0.014925373134328358
Characeae	0.0	0.0	0.01694915254237288	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01694915254237288	0.0
Dennstaedtiaceae	0.0	0.026936026936026935	0.003367003367003367	0.0	0.026936026936026935	0.006734006734006734	0.010101010101010102	0.037037037037037035	0.0	0.0	0.03367003367003367	0.10101010101010101	0.016835016835016835	0.0	0.0	0.010101010101010102	0.08417508417508418	0.0	0.02356902356902357	0.0
Polytrichaceae	0.0	0.0	0.0	0.0	0.10526315789473684	0.0	0.0	0.10526315789473684	0.0	0.0	0.0	0.05263157894736842	0.05263157894736842	0.0	0.0	0.05263157894736842	0.0	0.0	0.05263157894736842	0.0
Funariaceae	0.0	0.0	0.010309278350515464	0.0	0.0	0.0	0.0	0.010309278350515464	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Salviniaceae	0.0	0.0	0.0	0.1	0.075	0.0	0.0	0.025	0.0	0.0	0.0	0.025	0.0	0.0	0.0	0.0	0.0	0.025	0.025	0.0
Dicranaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09090909090909091	0.0	0.5454545454545454	0.0
Ceratophyllaceae	0.018691588785046728	0.0	0.009345794392523364	0.0	0.0	0.0	0.0	0.009345794392523364	0.0	0.0	0.009345794392523364	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.037383177570093455	0.009345794392523364
Mniaceae	0.015151515151515152	0.0	0.0	0.0	0.030303030303030304	0.030303030303030304	0.0	0.06060606060606061	0.0	0.0	0.007575757575757576	0.015151515151515152	0.015151515151515152	0.045454545454545456	0.0	0.030303030303030304	0.030303030303030304	0.0	0.17424242424242425	0.0
Psilotaceae	0.028169014084507043	0.028169014084507043	0.014084507042253521	0.0	0.056338028169014086	0.028169014084507043	0.056338028169014086	0.08450704225352113	0.028169014084507043	0.0	0.014084507042253521	0.08450704225352113	0.0	0.014084507042253521	0.028169014084507043	0.014084507042253521	0.028169014084507043	0.0	0.04225352112676056	0.0
Selaginellaceae	0.011538461538461539	0.0	0.015384615384615385	0.0	0.026923076923076925	0.0	0.0	0.019230769230769232	0.0	0.0	0.0038461538461538464	0.0038461538461538464	0.0	0.0	0.0	0.007692307692307693	0.011538461538461539	0.0	0.29615384615384616	0.0
Lycopodiaceae	0.0	0.0016181229773462784	0.0	0.0016181229773462784	0.009708737864077669	0.003236245954692557	0.0016181229773462784	0.0048543689320388345	0.006472491909385114	0.0	0.0048543689320388345	0.05501618122977346	0.0016181229773462784	0.0	0.003236245954692557	0.0	0.0016181229773462784	0.003236245954692557	0.038834951456310676	0.008090614886731391
Equisetaceae	0.0	0.006578947368421052	0.013157894736842105	0.0	0.0	0.0	0.0	0.09210526315789473	0.0	0.006578947368421052	0.0	0.24342105263157895	0.0	0.006578947368421052	0.006578947368421052	0.0	0.0	0.0	0.06578947368421052	0.006578947368421052
Marattiaceae	0.0	0.0	0.0	0.0	0.038461538461538464	0.0	0.0	0.08974358974358974	0.0	0.0	0.0	0.01282051282051282	0.0	0.0	0.0	0.038461538461538464	0.01282051282051282	0.0	0.05128205128205128	0.0
Dicksoniaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.16981132075471697	0.03773584905660377	0.0	0.0	0.07547169811320754	0.09433962264150944	0.018867924528301886	0.0	0.0	0.0	0.07547169811320754	0.0	0.03773584905660377	0.0
Gleicheniaceae	0.008	0.0	0.016	0.0	0.04	0.016	0.008	0.024	0.0	0.024	0.008	0.072	0.0	0.0	0.008	0.0	0.008	0.0	0.0	0.0
Polypodiaceae	0.001422475106685633	0.007112375533428165	0.002844950213371266	0.001422475106685633	0.021337126600284494	0.002844950213371266	0.004267425320056899	0.05689900426742532	0.002844950213371266	0.02844950213371266	0.029871977240398292	0.06258890469416785	0.002844950213371266	0.004267425320056899	0.008534850640113799	0.00995732574679943	0.01422475106685633	0.0	0.03556187766714083	0.002844950213371266
Osmundaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07142857142857142	0.07142857142857142	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zamiaceae	0.0	0.0	0.0	0.0	0.01	0.0	0.0	0.07	0.0	0.02	0.0	0.01	0.0	0.0	0.0	0.01	0.0	0.0	0.06	0.0
Ginkgoaceae	0.014925373134328358	0.0	0.014925373134328358	0.004975124378109453	0.024875621890547265	0.0	0.0	0.029850746268656716	0.004975124378109453	0.024875621890547265	0.004975124378109453	0.17412935323383086	0.0	0.004975124378109453	0.009950248756218905	0.014925373134328358	0.0	0.004975124378109453	0.07960199004975124	0.0
Pinaceae	0.0058875478363261706	0.016779511333529586	0.0047100382690609364	0.008831321754489255	0.00971445392993818	0.0023550191345304682	0.00971445392993818	0.02973211657344716	0.023550191345304682	0.008536944362672947	0.007653812187224021	0.05298793052693553	0.0026493965263467765	0.01825139829261113	0.012658227848101266	0.005298793052693553	0.0138357374153665	0.045628495731527816	0.022078304386223137	0.020606417427141595
Gyrothyraceae	0.0	0.0	0.0	0.0	0.03225806451612903	0.0	0.0	0.0	0.06451612903225806	0.0	0.0	0.0	0.0	0.0	0.06451612903225806	0.0	0.06451612903225806	0.06451612903225806	0.0	0.0
Podocarpaceae	0.0030959752321981426	0.010835913312693499	0.0	0.007739938080495356	0.020123839009287926	0.0015479876160990713	0.017027863777089782	0.01238390092879257	0.01238390092879257	0.010835913312693499	0.05108359133126935	0.13622291021671826	0.0015479876160990713	0.0	0.006191950464396285	0.007739938080495356	0.010835913312693499	0.018575851393188854	0.08513931888544891	0.0
Cupressaceae	0.004100946372239748	0.0037854889589905363	0.004100946372239748	0.022082018927444796	0.010725552050473186	0.0015772870662460567	0.005047318611987382	0.021766561514195582	0.028391167192429023	0.0015772870662460567	0.012618296529968454	0.033123028391167195	0.0012618296529968455	0.010725552050473186	0.017981072555205046	0.004100946372239748	0.0028391167192429023	0.04290220820189274	0.04952681388012618	0.014511041009463722
Gnetaceae	0.016666666666666666	0.008333333333333333	0.008333333333333333	0.0	0.0125	0.0	0.008333333333333333	0.016666666666666666	0.0	0.041666666666666664	0.008333333333333333	0.029166666666666667	0.0	0.0	0.016666666666666666	0.004166666666666667	0.004166666666666667	0.0	0.04583333333333333	0.004166666666666667
Ephedraceae	0.003937007874015748	0.015748031496062992	0.011811023622047244	0.003937007874015748	0.007874015748031496	0.007874015748031496	0.021653543307086614	0.04133858267716536	0.01968503937007874	0.003937007874015748	0.025590551181102362	0.08661417322834646	0.003937007874015748	0.005905511811023622	0.021653543307086614	0.007874015748031496	0.04921259842519685	0.013779527559055118	0.03346456692913386	0.0
Cycadaceae	0.0	0.0	0.0	0.0	0.05714285714285714	0.0380952380952381	0.0	0.0	0.0	0.009523809523809525	0.08571428571428572	0.14285714285714285	0.01904761904761905	0.05714285714285714	0.0	0.0	0.02857142857142857	0.0	0.09523809523809523	0.009523809523809525
Magnoliaceae	0.05345687811831789	0.0014255167498218105	0.008553100498930863	0.021382751247327157	0.010691375623663579	0.0042765502494654314	0.0014255167498218105	0.05274411974340699	0.0270848182466144	0.0021382751247327157	0.0042765502494654314	0.029223093371347115	0.0014255167498218105	0.009265858873841768	0.03991446899501069	0.009265858873841768	0.0021382751247327157	0.022095509622238062	0.009978617248752673	0.08196721311475409
Winteraceae	0.0410958904109589	0.0	0.0136986301369863	0.0	0.0684931506849315	0.0136986301369863	0.0136986301369863	0.0410958904109589	0.0	0.0136986301369863	0.0547945205479452	0.0410958904109589	0.0	0.0	0.0	0.0	0.0958904109589041	0.0	0.0410958904109589	0.0
Canellaceae	0.0	0.0	0.0	0.004132231404958678	0.02066115702479339	0.0	0.0	0.008264462809917356	0.004132231404958678	0.0	0.0	0.22727272727272727	0.0	0.0	0.008264462809917356	0.004132231404958678	0.0	0.012396694214876033	0.012396694214876033	0.0
Calycanthaceae	0.0	0.0	0.02531645569620253	0.05063291139240506	0.012658227848101266	0.012658227848101266	0.0	0.11392405063291139	0.0379746835443038	0.0	0.0	0.05063291139240506	0.0	0.0	0.012658227848101266	0.012658227848101266	0.0	0.0379746835443038	0.12658227848101267	0.0
Lauraceae	0.015676567656765675	0.004125412541254125	0.0049504950495049506	0.0121012101210121	0.0187018701870187	0.0088008800880088	0.013751375137513752	0.05555555555555555	0.022002200220022004	0.012651265126512651	0.012651265126512651	0.06848184818481848	0.0038503850385038503	0.01485148514851485	0.021177117711771175	0.0121012101210121	0.010451045104510451	0.020902090209020903	0.026127612761276127	0.030253025302530254
Ranunculaceae	0.007838526357044875	0.0011757789535567313	0.003723300019596316	0.004311189496374682	0.016068979031941995	0.009210268469527728	0.007642563198118754	0.0393885949441505	0.013913384283754654	0.00411522633744856	0.055457573976092495	0.056829316088575346	0.006662747403488144	0.005291005291005291	0.010582010582010581	0.009014305310601607	0.006858710562414266	0.007838526357044875	0.026259063296100334	0.005878894767783657
Menispermaceae	0.0052310374891020054	0.004359197907585004	0.0017436791630340018	0.006102877070619006	0.01002615518744551	0.0074106364428945075	0.004359197907585004	0.015693112467306015	0.0008718395815170009	0.0008718395815170009	0.018744551002615517	0.022231909328683522	0.010897994768962511	0.017000871839581516	0.0017436791630340018	0.004795117698343505	0.013949433304272014	0.0	0.020924149956408022	0.00043591979075850045
Coriariaceae	0.0	0.0	0.0	0.0	0.02857142857142857	0.0	0.0	0.0	0.0	0.0	0.0	0.05714285714285714	0.02857142857142857	0.2571428571428571	0.0	0.0	0.0	0.0	0.0	0.0
Papaveraceae	0.0025	0.0009375	0.0028125	0.0	0.009375	0.003125	0.0003125	0.0121875	0.001875	0.003125	0.0078125	0.0271875	0.001875	0.0028125	0.0009375	0.0065625	0.0040625	0.0003125	0.0103125	0.0009375
Ulmaceae	0.0	0.009009009009009009	0.0045045045045045045	0.0	0.02702702702702703	0.02252252252252252	0.04054054054054054	0.018018018018018018	0.009009009009009009	0.02252252252252252	0.05855855855855856	0.12612612612612611	0.0045045045045045045	0.0	0.009009009009009009	0.0045045045045045045	0.02702702702702703	0.0045045045045045045	0.02702702702702703	0.0
Cannabaceae	0.005095541401273885	0.0012738853503184713	0.005095541401273885	0.011464968152866241	0.012738853503184714	0.007643312101910828	0.033121019108280254	0.016560509554140127	0.012738853503184714	0.0025477707006369425	0.003821656050955414	0.024203821656050957	0.005095541401273885	0.0012738853503184713	0.025477707006369428	0.005095541401273885	0.01019108280254777	0.014012738853503185	0.025477707006369428	0.003821656050955414
Moraceae	0.0026622296173044926	0.033277870216306155	0.005324459234608985	0.004991680532445923	0.015973377703826955	0.011980033277870216	0.06722129783693843	0.020965058236272878	0.007321131447587354	0.007321131447587354	0.014975041597337771	0.05424292845257903	0.016638935108153077	0.016306156405990018	0.008319467554076539	0.029950083194675542	0.038935108153078206	0.004991680532445923	0.13610648918469218	0.007653910149750416
Urticaceae	0.006600660066006601	0.0	0.006600660066006601	0.0	0.052805280528052806	0.013201320132013201	0.0033003300330033004	0.0627062706270627	0.0033003300330033004	0.009900990099009901	0.039603960396039604	0.0924092409240924	0.07260726072607261	0.10561056105610561	0.0033003300330033004	0.009900990099009901	0.0033003300330033004	0.0033003300330033004	0.033003300330033	0.0
Fagaceae	0.0047169811320754715	0.010220125786163521	0.00550314465408805	0.0015723270440251573	0.018867924528301886	0.01729559748427673	0.014937106918238994	0.030660377358490566	0.010220125786163521	0.02279874213836478	0.03537735849056604	0.07861635220125786	0.031446540880503145	0.08254716981132075	0.009433962264150943	0.006289308176100629	0.008647798742138365	0.0110062893081761	0.036163522012578615	0.003930817610062893
Betulaceae	0.004016064257028112	0.0107095046854083	0.0013386880856760374	0.012048192771084338	0.024096385542168676	0.0535475234270415	0.00535475234270415	0.020080321285140562	0.002677376171352075	0.009370816599732263	0.049531459170013385	0.11244979919678715	0.01606425702811245	0.028112449799196786	0.0013386880856760374	0.00535475234270415	0.030789825970548863	0.0013386880856760374	0.038821954484605084	0.004016064257028112
Casuarinaceae	0.0	0.0	0.0	0.0	0.03508771929824561	0.0	0.0	0.03508771929824561	0.0	0.03508771929824561	0.10526315789473684	0.15789473684210525	0.0	0.19298245614035087	0.0	0.0	0.0	0.0	0.017543859649122806	0.03508771929824561
Phytolaccaceae	0.004048582995951417	0.0	0.0	0.0	0.020242914979757085	0.008097165991902834	0.0	0.008097165991902834	0.0	0.0	0.42105263157894735	0.05668016194331984	0.0728744939271255	0.12550607287449392	0.0	0.012145748987854251	0.004048582995951417	0.0	0.02834008097165992	0.032388663967611336
Nyctaginaceae	0.0045045045045045045	0.009009009009009009	0.009009009009009009	0.0	0.04054054054054054	0.0045045045045045045	0.0	0.02702702702702703	0.0	0.0	0.02252252252252252	0.0990990990990991	0.0045045045045045045	0.0	0.0	0.009009009009009009	0.013513513513513514	0.0	0.02702702702702703	0.0
Aizoaceae	0.013966480446927373	0.002793296089385475	0.00558659217877095	0.0	0.002793296089385475	0.0	0.008379888268156424	0.05027932960893855	0.008379888268156424	0.00558659217877095	0.0111731843575419	0.09497206703910614	0.0	0.0	0.008379888268156424	0.00558659217877095	0.00558659217877095	0.00558659217877095	0.0335195530726257	0.0223463687150838
Caulerpaceae	0.0	0.0	0.0	0.0	0.01639344262295082	0.0	0.0	0.02459016393442623	0.00819672131147541	0.02459016393442623	0.0	0.06557377049180328	0.0	0.040983606557377046	0.00819672131147541	0.0	0.0	0.00819672131147541	0.0	0.0
Dichotomosiphonaceae	0.0	0.0	0.0	0.0	0.018867924528301886	0.018867924528301886	0.0	0.03773584905660377	0.03773584905660377	0.0	0.018867924528301886	0.09433962264150944	0.05660377358490566	0.05660377358490566	0.0	0.0	0.0	0.03773584905660377	0.0	0.0
Chlorellaceae	0.0	0.0	0.0	0.0	0.046875	0.015625	0.0	0.03125	0.015625	0.0	0.0	0.03125	0.0	0.0	0.0	0.0	0.0	0.015625	0.0	0.0
Haematococcaceae	0.0	0.0	0.0	0.031746031746031744	0.0	0.0	0.0	0.0	0.0	0.0	0.015873015873015872	0.031746031746031744	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Amaranthaceae	0.0064516129032258064	0.0	0.008602150537634409	0.010752688172043012	0.043010752688172046	0.015053763440860216	0.004301075268817204	0.03225806451612903	0.0	0.002150537634408602	0.13118279569892474	0.05591397849462366	0.023655913978494623	0.002150537634408602	0.017204301075268817	0.008602150537634409	0.012903225806451613	0.0	0.030107526881720432	0.002150537634408602
Caryophyllaceae	0.0030737704918032786	0.0010245901639344263	0.010245901639344262	0.011270491803278689	0.022540983606557378	0.012295081967213115	0.01331967213114754	0.018442622950819672	0.0	0.0020491803278688526	0.12704918032786885	0.03790983606557377	0.012295081967213115	0.0020491803278688526	0.0010245901639344263	0.010245901639344262	0.00819672131147541	0.0	0.12192622950819672	0.004098360655737705
Portulacaceae	0.0	0.0	0.0	0.0	0.02857142857142857	0.007142857142857143	0.007142857142857143	0.02857142857142857	0.02142857142857143	0.02142857142857143	0.04285714285714286	0.04285714285714286	0.02142857142857143	0.007142857142857143	0.02857142857142857	0.014285714285714285	0.014285714285714285	0.0	0.05	0.0
Didiereaceae	0.016129032258064516	0.0	0.0	0.0	0.04838709677419355	0.0	0.0	0.03225806451612903	0.0	0.0	0.0	0.3387096774193548	0.0	0.0	0.0	0.0	0.0	0.0	0.11290322580645161	0.0
Basellaceae	0.0	0.0	0.016666666666666666	0.0	0.0	0.0	0.0	0.016666666666666666	0.016666666666666666	0.0	0.21666666666666667	0.0	0.0	0.0	0.016666666666666666	0.0	0.0	0.016666666666666666	0.0	0.0
Molluginaceae	0.010526315789473684	0.0	0.0	0.0	0.06315789473684211	0.042105263157894736	0.0	0.031578947368421054	0.0	0.0	0.10526315789473684	0.10526315789473684	0.010526315789473684	0.0	0.0	0.021052631578947368	0.010526315789473684	0.0	0.11578947368421053	0.021052631578947368
Cactaceae	0.00354295837023915	0.018600531443755536	0.006200177147918512	0.01682905225863596	0.01682905225863596	0.015943312666076175	0.01682905225863596	0.01948627103631532	0.00354295837023915	0.0044286979627989375	0.046944198405668734	0.0566873339238264	0.00354295837023915	0.007971656333038087	0.0044286979627989375	0.011514614703277236	0.043401240035429584	0.001771479185119575	0.024800708591674048	0.0008857395925597874
Vitaceae	0.00404040404040404	0.010101010101010102	0.010101010101010102	0.0	0.020202020202020204	0.014141414141414142	0.00808080808080808	0.03232323232323232	0.010101010101010102	0.03636363636363636	0.026262626262626262	0.07676767676767676	0.012121212121212121	0.03434343434343434	0.024242424242424242	0.00202020202020202	0.00202020202020202	0.010101010101010102	0.01616161616161616	0.00202020202020202
Rhamnaceae	0.0	0.02334267040149393	0.003734827264239029	0.006535947712418301	0.0196078431372549	0.03734827264239029	0.0009337068160597573	0.028944911297852476	0.006535947712418301	0.011204481792717087	0.017740429505135387	0.08590102707749767	0.013071895424836602	0.003734827264239029	0.006535947712418301	0.009337068160597572	0.008403361344537815	0.003734827264239029	0.05415499533146592	0.0009337068160597573
Polygonaceae	0.0023062730627306273	0.011531365313653136	0.0036900369003690036	0.005996309963099631	0.014760147601476014	0.01107011070110701	0.013376383763837638	0.03505535055350553	0.01107011070110701	0.03782287822878229	0.016605166051660517	0.11715867158671586	0.005996309963099631	0.018911439114391145	0.01107011070110701	0.00922509225092251	0.021678966789667898	0.006457564575645757	0.03228782287822878	0.0036900369003690036
Actinidiaceae	0.009523809523809525	0.0	0.0031746031746031746	0.015873015873015872	0.012698412698412698	0.0	0.0	0.0380952380952381	0.0031746031746031746	0.022222222222222223	0.009523809523809525	0.08253968253968254	0.031746031746031744	0.0	0.015873015873015872	0.012698412698412698	0.0	0.006349206349206349	0.0031746031746031746	0.0031746031746031746
Malvaceae	0.00911854103343465	0.006947459834997829	0.006513243595310464	0.0039079461571862786	0.01910551454624403	0.015631784628745114	0.0017368649587494573	0.026052974381241857	0.008684324793747287	0.012592270950933565	0.02518454190186713	0.07729049066435084	0.00911854103343465	0.0017368649587494573	0.0060790273556231	0.01693443334780721	0.004342162396873643	0.010855405992184108	0.02301346070343031	0.0121580547112462
Lecythidaceae	0.0	0.0	0.0	0.0	0.050505050505050504	0.030303030303030304	0.04040404040404041	0.020202020202020204	0.0	0.0	0.2727272727272727	0.06060606060606061	0.020202020202020204	0.030303030303030304	0.010101010101010102	0.010101010101010102	0.020202020202020204	0.0	0.0	0.0
Caricaceae	0.009174311926605505	0.0	0.0	0.0	0.0	0.0	0.009174311926605505	0.03669724770642202	0.009174311926605505	0.01834862385321101	0.0	0.10091743119266056	0.0	0.01834862385321101	0.009174311926605505	0.009174311926605505	0.01834862385321101	0.0	0.03669724770642202	0.0
Cucurbitaceae	0.005443658138268917	0.0	0.005443658138268917	0.005443658138268917	0.028307022318998367	0.004354926510615134	0.0065323897659227	0.011431682090364725	0.0010887316276537834	0.003810560696788242	0.04463799673380512	0.041916167664670656	0.009254218835057159	0.0027218290691344584	0.001633097441480675	0.0065323897659227	0.003810560696788242	0.0	0.03429504627109418	0.013609145345672292
Begoniaceae	0.0	0.0	0.012048192771084338	0.012048192771084338	0.04819277108433735	0.0	0.0	0.04819277108433735	0.012048192771084338	0.012048192771084338	0.03614457831325301	0.060240963855421686	0.0	0.0	0.0	0.012048192771084338	0.012048192771084338	0.0	0.0	0.0
